VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount,trip_time
1,08-01-2015 22:44,08-01-2015 22:57,1,2.8,-73.98234558,40.76331711,1,N,-73.95120239,40.77940369,1,11.5,0.5,0.5,3.2,0,16,37874351
2,08-01-2015 22:44,08-01-2015 22:50,1,0.97,-74.00250244,40.75009155,1,N,-73.98783875,40.74824905,2,6,0.5,0.5,0,0,7.3,459479753
2,08-01-2015 22:44,08-01-2015 23:04,6,5.1,-73.9829483,40.76121521,1,N,-74.00984955,40.7148819,1,18.5,0.5,0.5,4.75,0,24.55,84859
2,08-01-2015 22:44,08-01-2015 22:49,1,1.05,-73.98301697,40.76174927,1,N,-73.97688293,40.77484894,2,6,0.5,0.5,0,0,7.3,847
2,08-01-2015 22:44,08-01-2015 23:20,1,9.25,-73.98670197,40.70308304,1,N,-73.97000122,40.79945374,1,33.5,0.5,0.5,3.5,0,38.3,5005
1,08-01-2015 22:44,08-01-2015 23:02,1,3.4,-73.9829483,40.76101303,1,N,-73.98757935,40.72629166,1,14.5,0.5,0.5,3.15,0,18.95,5344865
1,08-01-2015 22:44,08-01-2015 23:02,1,3.9,-73.994133,40.74752426,1,N,-73.9730835,40.79262924,2,15.5,0.5,0.5,0,0,16.8,3345469
1,08-01-2015 22:44,08-01-2015 23:03,1,4.3,-74.00447845,40.74171829,1,N,-73.9560318,40.71389389,2,16.5,0.5,0.5,0,0,17.8,893938
1,08-01-2015 22:44,08-01-2015 23:05,1,4.6,-73.98986816,40.73340225,1,N,-73.94867706,40.78483582,1,17.5,0.5,0.5,3.75,0,22.55,36869
2,08-01-2015 22:44,08-01-2015 22:57,2,3.86,-73.98839569,40.73800278,1,N,-73.99577332,40.69559097,1,13,0.5,0.5,2,0,16.3,37874352
2,08-01-2015 22:44,08-01-2015 22:47,1,0.83,-73.97537994,40.75202179,1,N,-73.98112488,40.74210739,1,4.5,0.5,0.5,1,0,6.8,459479754
2,08-01-2015 22:44,08-01-2015 22:48,2,0.75,-74.0063858,40.73912048,1,N,-74.00125885,40.74481201,1,4.5,0.5,0.5,1,0,6.8,84860
1,08-01-2015 22:44,08-01-2015 22:47,1,0.6,-73.99362946,40.69586182,1,N,-73.99256134,40.68902206,1,4.5,0.5,0.5,1.15,0,6.95,848
1,08-01-2015 22:44,08-01-2015 23:18,2,18.4,-73.78210449,40.64471436,2,N,-73.99907684,40.74309921,2,52,0,0.5,0,5.33,57.83,5006
2,08-01-2015 22:44,08-01-2015 22:48,1,0.71,-73.98187256,40.77780914,1,N,-73.98027039,40.78533936,1,5,0.5,0.5,1.1,0,7.4,5344866
1,08-01-2015 22:44,08-01-2015 22:55,1,2,-74.00178528,40.74593353,1,N,-73.97826385,40.73085785,1,9.5,0.5,0.5,2.16,0,12.96,3345470
2,08-01-2015 22:44,08-01-2015 22:53,1,1.77,-73.98339081,40.77941132,1,N,-73.97068024,40.77965546,1,9,0.5,0.5,1.5,0,11.8,893939
1,08-01-2015 22:45,08-01-2015 22:51,1,0.9,-73.98054504,40.76665115,1,N,-73.96630859,40.76558685,1,6.5,0.5,0.5,1,0,8.8,36870
1,08-01-2015 22:45,08-01-2015 23:04,2,4.2,-73.98739624,40.76959229,1,N,-73.93909454,40.79756927,2,17,0.5,0.5,0,0,18.3,37874353
2,08-01-2015 22:44,08-01-2015 22:56,5,2.8,-74.00688934,40.73076248,1,N,-73.98364258,40.76520157,1,11.5,0.5,0.5,1,0,13.8,459479755
2,08-01-2015 22:45,08-01-2015 23:02,5,2.65,-73.98823547,40.748909,1,N,-73.99462128,40.72475433,1,13.5,0.5,0.5,3.5,0,18.3,84861
2,08-01-2015 22:45,08-01-2015 22:50,1,1.02,-73.98202515,40.76760101,1,N,-73.98866272,40.77394485,1,6,0.5,0.5,1,0,8.3,849
1,08-01-2015 22:45,08-01-2015 23:00,1,3.9,-73.99927521,40.73378754,1,N,-73.99452972,40.69412231,1,14.5,0.5,0.5,2,0,17.8,5007
1,08-01-2015 22:45,08-01-2015 23:04,1,5.3,-73.99497986,40.74999619,1,N,-73.99578857,40.69155884,1,18.5,0.5,0.5,3.95,0,23.75,5344867
1,08-01-2015 22:45,08-01-2015 23:03,1,4.8,-73.98447418,40.7286911,1,Y,-73.98816681,40.77931213,1,17.5,0.5,0.5,2,0,20.8,3345471
2,08-01-2015 22:45,08-01-2015 23:11,5,11.71,-73.8631134,40.76917648,1,N,-73.98347473,40.76439285,2,35,0.5,0.5,0,5.33,41.63,893940
2,08-01-2015 22:45,08-01-2015 22:53,2,1.92,-73.97841644,40.75236893,1,N,-73.97602844,40.73254013,1,8.5,0.5,0.5,1.8,0,11.6,36871
2,08-01-2015 22:45,08-01-2015 23:06,6,8.34,-73.86270142,40.76890182,1,N,-73.96463776,40.71257782,2,26.5,0.5,0.5,0,0,27.8,37874354
2,08-01-2015 22:45,08-01-2015 22:48,5,0.89,-73.96030426,40.7729187,1,N,-73.95866394,40.78173828,2,5,0.5,0.5,0,0,6.3,459479756
1,08-01-2015 22:45,08-01-2015 22:59,1,5.4,-73.98486328,40.7528038,1,N,-74.00744629,40.70712662,2,18,0.5,0.5,0,0,19.3,84862
1,08-01-2015 22:45,08-01-2015 23:02,1,2.5,-73.97586823,40.76564407,1,N,-73.99040985,40.75092697,1,13,0.5,0.5,2,0,16.3,850
2,08-01-2015 22:45,08-01-2015 22:56,5,1.53,-73.98242188,40.76142502,1,N,-73.98892975,40.77813721,1,9,0.5,0.5,1.9,0,12.2,5008
2,08-01-2015 22:45,08-01-2015 22:51,1,1.56,-73.97296906,40.75255203,1,N,-73.95668793,40.76678467,1,7,0.5,0.5,1.5,0,9.8,5344868
1,08-01-2015 22:45,08-01-2015 22:54,1,1.8,-73.99410248,40.75418472,1,N,-73.98205566,40.77490997,2,8.5,0.5,0.5,0,0,9.8,5005
2,08-01-2015 22:45,08-01-2015 22:51,5,1.09,0,0,1,N,0,0,2,6,0.5,0.5,0,0,7.3,5344865
1,08-01-2015 22:45,08-01-2015 22:51,2,1.8,-73.9943924,40.75615692,1,N,-74.00299835,40.73406982,2,7.5,0.5,0.5,0,0,8.8,3345469
1,08-01-2015 22:45,08-01-2015 22:55,2,1.9,-73.99225616,40.74350357,1,N,-73.98742676,40.76527786,1,9,0.5,0.5,1.5,0,11.8,893938
1,08-01-2015 22:45,08-01-2015 23:03,1,3.6,-73.98929596,40.74048615,1,N,-73.95476532,40.77366257,1,15.5,0.5,0.5,1.5,0,18.3,36869
1,08-01-2015 22:45,08-01-2015 22:49,2,0.5,-73.98452759,40.72475052,1,N,-73.98928833,40.72602463,1,4.5,0.5,0.5,1.45,0,7.25,37874352
1,08-01-2015 22:45,08-01-2015 22:52,2,0.9,-74.01131439,40.70527649,1,N,-74.01396179,40.70987701,1,6,0.5,0.5,2.7,0,10,459479754
2,08-01-2015 22:45,08-01-2015 22:48,5,0.72,-73.98394012,40.76108551,1,N,-73.9759903,40.76544189,2,4.5,0.5,0.5,0,0,5.8,84860
2,08-01-2015 22:45,08-01-2015 22:50,1,1.04,-73.99105835,40.74481964,1,N,-73.99021149,40.75622177,2,6,0.5,0.5,0,0,7.3,848
2,08-01-2015 22:45,08-01-2015 22:52,6,1.47,-73.97727203,40.76377869,1,N,-73.95924377,40.77160263,1,7.5,0.5,0.5,1.6,0,10.4,5006
2,08-01-2015 22:45,08-01-2015 23:00,6,3.19,-73.9712677,40.75987625,1,N,-73.9444046,40.79892349,1,14,0.5,0.5,1,0,16.3,5344866
1,08-01-2015 22:45,08-01-2015 22:51,1,1.8,-73.97164917,40.75763321,1,N,-73.95402527,40.77848053,1,7.5,0.5,0.5,1,0,9.8,3345470
2,08-01-2015 22:45,08-01-2015 22:58,1,3.04,-73.99179077,40.72613144,1,N,-73.97750854,40.76091003,1,12,0.5,0.5,2.5,0,15.8,893939
1,08-01-2015 22:45,08-01-2015 23:00,1,3.1,-73.98510742,40.74157333,1,N,-73.95368195,40.77360153,2,13,0.5,0.5,0,0,14.3,36870
2,08-01-2015 22:45,08-01-2015 22:54,1,2.23,-73.984375,40.76083374,1,N,-74.00776672,40.74052048,2,9,0.5,0.5,0,0,10.3,37874353
2,08-01-2015 22:44,08-01-2015 22:51,1,1.93,-74.00511169,40.72009277,1,N,-74.0065918,40.74152374,2,8,0.5,0.5,0,0,9.3,459479755
2,08-01-2015 22:44,08-01-2015 23:08,1,6.33,-74.00212097,40.73838043,1,N,-73.95968628,40.66719055,1,22.5,0.5,0.5,5,0,28.8,84861
1,08-01-2015 22:44,08-01-2015 22:55,1,3,-74.00014496,40.72869873,1,N,-73.99252319,40.69613647,1,11.5,0.5,0.5,1.5,0,14.3,849
2,08-01-2015 22:44,08-01-2015 22:49,1,1.02,-73.98058319,40.7830162,1,N,-73.97266388,40.7951088,1,6,0.5,0.5,3,0,10.3,5007
1,08-01-2015 22:44,08-01-2015 23:03,1,4.2,-73.99230957,40.71517944,1,N,-73.96179962,40.68310928,1,17,0.5,0.5,4.5,0,22.8,5344867
2,08-01-2015 22:44,08-01-2015 22:48,6,0.89,-73.98426056,40.7374382,1,N,-73.99212646,40.72608948,2,5.5,0.5,0.5,0,0,6.8,3345471
2,08-01-2015 22:44,08-01-2015 23:00,1,4.49,-73.98710632,40.72066879,1,N,-73.95777893,40.77453232,1,15.5,0.5,0.5,3.2,0,20,893940
1,08-01-2015 22:44,08-01-2015 22:59,1,3.4,-73.97037506,40.76237488,1,N,-74.00388336,40.72956848,1,13.5,0.5,0.5,2.95,0,17.75,36871
1,08-01-2015 22:44,08-01-2015 22:53,1,1.2,-73.98565674,40.7229805,1,N,-73.99976349,40.73438263,1,8,0.5,0.5,1.86,0,11.16,37874354
1,08-01-2015 22:44,08-01-2015 22:50,1,1.4,-73.98019409,40.74249649,1,N,-73.99781799,40.75409698,2,6.5,0.5,0.5,0,0,7.8,459479756
1,08-01-2015 22:44,08-01-2015 22:54,1,2.4,-73.98396301,40.75003052,1,N,-73.95648956,40.76678085,1,10.5,0.5,0.5,1,0,12.8,84862
1,08-01-2015 22:44,08-01-2015 23:02,1,7.1,-73.99294281,40.73824692,1,N,-73.89540863,40.75028992,1,22.5,0.5,0.5,5.8,5.33,34.93,850
1,08-01-2015 22:44,08-01-2015 22:44,1,0,-73.9375,40.80423737,1,N,-73.9375,40.80423355,2,2.5,0.5,0.5,0,0,3.8,5008
2,08-01-2015 22:44,08-01-2015 22:47,1,0.98,-73.97098541,40.75771332,1,N,-73.97911072,40.74601364,2,5,0.5,0.5,0,0,6.3,5344868
2,08-01-2015 22:44,08-01-2015 22:50,1,0.83,-73.9852829,40.75779343,1,N,-73.991745,40.74793625,2,6,0.5,0.5,0,0,7.3,3345472
2,08-01-2015 22:44,08-01-2015 22:50,1,1.45,-74.01019287,40.70365143,1,N,-74.00462341,40.71612167,1,6.5,0.5,0.5,1.4,0,9.2,893941
1,08-01-2015 22:44,08-01-2015 23:12,1,5.8,-73.98665619,40.73995209,1,N,-73.92950439,40.69972229,1,23,0.5,0.5,3,0,27.3,36872
2,08-01-2015 22:44,08-01-2015 22:52,2,1.09,-73.99471283,40.75048065,1,N,-73.98603821,40.74414063,2,7.5,0.5,0.5,0,0,8.8,37874355
1,08-01-2015 22:44,08-01-2015 22:57,1,3.4,-74.0015564,40.72590637,1,N,-73.98722076,40.68864822,1,13,0.5,0.5,2.86,0,17.16,459479757
2,08-01-2015 22:44,08-01-2015 23:01,1,4.21,-73.99237061,40.73730469,1,N,-73.94996643,40.70671082,1,16,0.5,0.5,3.3,0,20.6,84863
2,08-01-2015 22:44,08-01-2015 22:53,1,2.24,-74.00467682,40.73036575,1,N,-74.01641846,40.70608139,2,9.5,0.5,0.5,0,0,10.8,851
1,08-01-2015 22:44,08-01-2015 23:21,1,12,-73.98223114,40.77723312,1,N,-73.98635864,40.66329575,1,38,0.5,0.5,7.85,0,47.15,5009
2,08-01-2015 22:44,08-01-2015 23:02,1,8.85,-73.87445831,40.77399445,1,N,-73.97206879,40.75642014,1,26,0.5,0.5,9.55,5.33,42.18,5344869
2,08-01-2015 22:44,08-01-2015 22:49,5,1,-73.98599243,40.75215912,1,N,-73.98535919,40.76290894,1,5.5,0.5,0.5,1.2,0,8,5006
2,08-01-2015 22:44,08-01-2015 22:48,2,0.99,-73.9849472,40.75876617,1,N,-73.98739624,40.74790192,1,5.5,0.5,0.5,1.2,0,8,5344866
2,08-01-2015 22:44,08-01-2015 23:00,5,3.69,-74.00994873,40.735466,1,N,-73.97070313,40.75185394,1,14.5,0.5,0.5,2,0,17.8,3345470
1,08-01-2015 22:44,08-01-2015 22:56,3,2.3,-73.98069763,40.76752472,1,N,-73.95524597,40.78564072,2,10.5,0.5,0.5,0,0,11.8,893939
2,08-01-2015 22:44,08-01-2015 22:54,5,2.84,-73.98762512,40.72120667,1,N,-73.98314667,40.69657898,1,11,0.5,0.5,2.3,0,14.6,36870
2,08-01-2015 22:44,08-01-2015 22:52,1,2.54,-73.96645355,40.75756073,1,N,-73.98825073,40.72792816,1,9.5,0.5,0.5,2,0,12.8,37874353
1,08-01-2015 22:44,08-01-2015 23:03,1,7.2,-73.99691772,40.7472229,1,N,-73.94769287,40.83000565,1,23.5,0.5,0.5,4,0,28.8,459479755
2,08-01-2015 22:44,08-01-2015 23:00,1,7.95,-73.9671402,40.75587845,1,N,-73.99586487,40.69152451,1,23.5,0.5,0.5,4.8,0,29.6,84861
1,08-01-2015 22:44,08-01-2015 23:10,2,8.3,-73.9823761,40.76333237,1,N,-73.99476624,40.68455124,2,27.5,0.5,0.5,0,0,28.8,849
1,08-01-2015 22:44,08-01-2015 22:49,1,0.9,-73.97989655,40.75408173,1,N,-73.97389221,40.75917816,1,5.5,0.5,0.5,1.36,0,8.16,5007
2,08-01-2015 22:44,08-01-2015 22:53,1,1.55,-73.97603607,40.74806213,1,N,-73.99294281,40.76317596,1,8.5,0.5,0.5,1,0,10.8,5344867
2,08-01-2015 22:44,08-01-2015 22:51,1,1.78,-73.98822784,40.74908066,1,N,-73.96966553,40.76569366,2,8,0.5,0.5,0,0,9.3,3345471
2,08-01-2015 22:44,08-01-2015 23:13,2,9.16,-73.98171234,40.76804352,1,N,-73.84661865,40.72425079,2,30.5,0.5,0.5,0,0,31.8,893940
2,08-01-2015 22:44,08-01-2015 22:50,1,1.5,-73.9825592,40.77180862,1,N,-73.97344208,40.78532791,1,7,0.5,0.5,1,0,9.3,36871
2,08-01-2015 22:44,08-01-2015 23:01,1,2.3,-73.98548126,40.73843384,1,N,-73.99261475,40.71335602,1,12.5,0.5,0.5,2,0,15.8,37874354
1,08-01-2015 22:44,08-01-2015 22:49,1,0.6,0,0,1,N,0,0,1,5.5,0.5,0.5,0.75,0,7.55,459479756
2,08-01-2015 22:44,08-01-2015 22:52,1,2.71,-73.97424316,40.75227737,1,N,-73.94874573,40.78490067,1,10,0.5,0.5,2.1,0,13.4,84862
2,08-01-2015 22:44,08-01-2015 22:52,1,1.96,-73.9890213,40.74397278,1,N,-73.99884796,40.76107407,1,8.5,0.5,0.5,1.8,0,11.6,850
1,08-01-2015 22:44,08-01-2015 22:55,1,4.5,-73.98777008,40.72222137,1,N,-73.95744324,40.76564026,1,15,0.5,0.5,3.25,0,19.55,5008
2,08-01-2015 22:44,08-01-2015 23:02,2,4.06,-73.96921539,40.76082611,1,N,-74.00772858,40.71325684,1,15.5,0.5,0.5,1.6,0,18.4,5344868
1,08-01-2015 22:44,08-01-2015 22:51,1,1.7,-73.99848938,40.745121,1,N,-74.00240326,40.72633743,1,7.5,0.5,0.5,1.76,0,10.56,3345472
2,08-01-2015 22:44,08-01-2015 23:03,6,4.07,-73.9875412,40.72883606,1,N,-73.95433807,40.6948204,2,16,0.5,0.5,0,0,17.3,893941
2,08-01-2015 22:44,08-01-2015 23:00,4,3,-73.98014069,40.76213074,1,N,-74.00549316,40.72555161,2,13.5,0.5,0.5,0,0,14.8,36872
1,08-01-2015 22:44,08-01-2015 23:01,1,2.9,-73.97973633,40.78368759,1,N,-73.9655304,40.75878525,1,13.5,0.5,0.5,2.95,0,17.75,37874355
2,08-01-2015 22:44,08-01-2015 22:59,3,2.77,-73.98691559,40.72252655,1,N,-74.0022583,40.74861145,2,12.5,0.5,0.5,0,0,13.8,459479757
2,08-01-2015 22:44,08-01-2015 23:02,1,4.02,-73.97743988,40.78422928,1,N,-74.00189972,40.73717117,1,15,0.5,0.5,3.1,0,19.4,84863
2,08-01-2015 22:44,08-01-2015 23:03,6,11.17,-73.99182892,40.71507645,1,N,-73.81748199,40.74227142,1,31,0.5,0.5,5,0,37.3,851
1,08-01-2015 22:44,08-01-2015 22:50,1,0.7,-73.98464203,40.72883987,1,N,-73.99380493,40.73250961,1,6,0.5,0.5,1,0,8.3,5009
1,08-01-2015 22:44,08-01-2015 22:58,3,3.2,-73.98493958,40.7534523,1,N,-73.94857788,40.77412033,1,12.5,0.5,0.5,3.45,0,17.25,5344869
1,08-01-2015 22:45,08-01-2015 22:54,1,1.8,-73.9889679,40.72148514,1,N,-73.98894501,40.74134445,2,8.5,0.5,0.5,0,0,9.8,3345473
2,08-01-2015 22:45,08-01-2015 23:07,1,10.79,-74.00547791,40.74074936,1,N,-73.91648102,40.87215042,1,31.5,0.5,0.5,6.4,0,39.2,893942
2,08-01-2015 22:45,08-01-2015 23:02,6,6.97,-73.87354279,40.77394867,1,N,-73.94715881,40.71139526,2,22,0.5,0.5,0,0,23.3,36873
1,08-01-2015 22:45,08-01-2015 22:53,1,2.1,-73.97216797,40.74727249,1,N,-73.95789337,40.77192307,2,8.5,0.5,0.5,0,0,9.8,37874356
1,08-01-2015 22:45,08-01-2015 22:55,2,1.9,-73.98840332,40.74882126,1,N,-73.96370697,40.75683594,1,9,0.5,0.5,1.7,0,12,459479758
2,08-01-2015 22:45,08-01-2015 22:51,1,1.46,-73.99220276,40.72570801,1,N,-73.99302673,40.71242523,2,7.5,0.5,0.5,0,0,8.8,84864
1,08-01-2015 22:45,08-01-2015 22:45,1,2.4,-73.97773743,40.73410797,1,N,-73.97702026,40.73378754,3,2.5,0.5,0.5,0,0,3.8,852
1,08-01-2015 22:45,08-01-2015 22:55,1,1.9,-73.97653198,40.7881012,1,N,-73.94706726,40.77608109,1,9.5,0.5,0.5,2.7,0,13.5,5010
2,08-01-2015 22:45,08-01-2015 22:51,1,1.05,-73.96035767,40.71856689,1,N,-73.94937134,40.71390152,2,6,0.5,0.5,0,0,7.3,5344870
2,08-01-2015 22:45,08-01-2015 22:54,1,1.52,-73.99019623,40.75095749,1,N,-73.97479248,40.75071335,2,8,0.5,0.5,0,0,9.3,5007
1,08-01-2015 22:45,08-01-2015 22:52,1,0.8,-74.00786591,40.70541382,1,N,-74.01107025,40.71481705,2,6.5,0.5,0.5,0,0,7.8,5344867
2,08-01-2015 22:45,08-01-2015 22:59,5,5.49,-73.97919464,40.74717331,1,N,-74.01554871,40.70785522,1,18.5,0.5,0.5,4.75,0,24.55,3345471
1,08-01-2015 22:45,08-01-2015 23:04,1,3.5,-73.9883194,40.75912476,1,N,-73.99671936,40.72205734,1,15.5,0.5,0.5,7,0,23.8,893940
2,08-01-2015 22:45,08-01-2015 22:55,1,3.16,-73.98516846,40.76411819,1,N,-73.97445679,40.79357147,2,12.5,0.5,0.5,0,0,13.8,36871
2,08-01-2015 22:45,08-01-2015 23:14,1,19.42,-73.77672577,40.64531326,2,N,-73.95399475,40.77973557,1,52,0,0.5,14.33,5.33,72.46,37874354
1,08-01-2015 22:45,08-01-2015 22:58,1,2.7,-73.95083618,40.77495575,1,N,-73.97951508,40.74930191,1,12,0.5,0.5,2.65,0,15.95,459479756
1,08-01-2015 22:45,08-01-2015 22:55,1,2.3,-73.9913559,40.75014114,1,N,-73.99355316,40.72438812,2,10,0.5,0.5,0,0,11.3,84862
1,08-01-2015 22:45,08-01-2015 23:00,1,4.5,-73.9864502,40.72230911,1,N,-73.94770813,40.77909088,1,16,0.5,0.5,2,0,19.3,850
1,08-01-2015 22:45,08-01-2015 22:50,1,1.1,-73.97486877,40.76138687,1,N,-73.98136139,40.74707794,1,6.5,0.5,0.5,1,0,8.8,5008
2,08-01-2015 22:45,08-01-2015 23:01,5,3.85,-74.00299835,40.72781754,1,N,-73.96164703,40.71841812,1,15,0.5,0.5,3.1,0,19.4,5344868
1,08-01-2015 22:45,08-01-2015 23:08,1,9.4,-73.99924469,40.73384857,1,N,-73.86639404,40.73501968,1,29.5,0.5,0.5,5,0,35.8,3345472
2,08-01-2015 22:45,08-01-2015 22:55,1,3.17,-73.97937775,40.75252914,1,N,-73.94780731,40.784729,1,11,0.5,0.5,2.3,0,14.6,893941
2,08-01-2015 22:45,08-01-2015 22:58,1,4.21,-73.97373962,40.760746,1,N,-73.92591095,40.77561188,1,15,0.5,0.5,3.1,0,19.4,36872
1,08-01-2015 22:45,08-01-2015 22:49,1,1.9,-73.97022247,40.75237656,1,N,-73.95202637,40.77378464,2,7,0.5,0.5,0,0,8.3,37874355
2,08-01-2015 22:45,08-01-2015 22:47,1,0.57,-73.9604187,40.76173019,1,N,-73.95545959,40.76750183,1,4,0.5,0.5,1.12,0,6.42,459479757
2,08-01-2015 22:45,08-01-2015 22:55,5,3.04,-73.97616577,40.73034668,1,N,-73.96263123,40.76401138,2,11,0.5,0.5,0,0,12.3,84863
1,08-01-2015 22:45,08-01-2015 23:08,2,10.5,-73.97995758,40.75147247,1,N,-73.9187088,40.87134552,1,31,0.5,0.5,6.46,0,38.76,851
1,08-01-2015 22:45,08-01-2015 22:48,2,0.6,-73.98516846,40.76353836,1,N,-73.98162079,40.77196121,1,4.5,0.5,0.5,1.7,0,7.5,5009
2,08-01-2015 22:45,08-01-2015 22:53,2,1.77,-73.9908905,40.75068283,1,N,-73.97305298,40.76412964,2,8.5,0.5,0.5,0,0,9.8,5344869
2,08-01-2015 22:45,08-01-2015 22:57,1,3.48,-74.00684357,40.7052002,1,N,-73.9858017,40.7285881,1,13,0.5,0.5,2.7,0,17,3345473
2,08-01-2015 22:45,08-01-2015 22:52,1,2,0,0,1,N,0,0,2,8,0.5,0.5,0,0,9.3,893942
2,08-01-2015 22:45,08-01-2015 22:56,1,2.96,-73.95018768,40.7799263,1,N,-73.98872375,40.77806854,1,11,0.5,0.5,2.3,0,14.6,36873
1,08-01-2015 22:45,08-01-2015 23:21,1,13.2,-73.99160767,40.74456787,1,N,-73.89522552,40.86527634,1,39.5,0.5,0.5,10.2,0,51,37874356
1,08-01-2015 22:45,08-01-2015 23:01,1,6.3,-73.97859955,40.72874069,1,N,-73.99872589,40.68243027,1,20.5,0.5,0.5,4.35,0,26.15,459479758
1,08-01-2015 22:45,08-01-2015 23:24,1,14.1,-73.99343872,40.75542831,1,N,-73.95555878,40.5896492,1,42,0.5,0.5,7,0,50.3,84864
1,08-01-2015 22:45,08-01-2015 22:55,1,2.2,-73.9940567,40.73957443,1,N,-74.00695801,40.71518326,1,10,0.5,0.5,2.26,0,13.56,852
2,08-01-2015 22:45,08-01-2015 22:52,1,0.9,-73.99655914,40.73900604,1,N,-74.00765228,40.74074554,1,6,0.5,0.5,1.3,0,8.6,5010
1,08-01-2015 22:45,08-01-2015 22:55,1,5.8,-73.99128723,40.71743393,1,N,-73.89845276,40.72549438,2,17.5,0.5,0.5,0,0,18.8,5344870
1,08-01-2015 22:45,08-01-2015 22:57,1,6.7,-73.96641541,40.75645828,1,N,-73.99263763,40.69268036,1,19.5,0.5,0.5,4.15,0,24.95,3345474
1,08-01-2015 22:45,08-01-2015 22:52,1,1.1,-73.95851898,40.81560135,1,N,-73.95274353,40.80435944,1,7,0.5,0.5,1.65,0,9.95,893943
2,08-01-2015 22:45,08-01-2015 22:58,1,3.15,-73.98526764,40.74756622,1,N,-74.00951385,40.7097168,1,12.5,0.5,0.5,1,0,14.8,36874
2,08-01-2015 22:45,08-01-2015 22:53,1,0.82,-73.99014282,40.75072098,1,N,-73.97702789,40.74521637,1,6.5,0.5,0.5,1.4,0,9.2,37874357
1,08-01-2015 22:45,08-01-2015 22:49,1,0.6,-73.99953461,40.73860168,1,N,-74.0070343,40.73299026,1,4.5,0.5,0.5,1,0,6.8,459479759
1,08-01-2015 22:45,08-01-2015 22:54,1,1.2,-73.96517181,40.75931168,1,N,-73.9814682,40.76872253,2,7.5,0.5,0.5,0,0,8.8,84865
2,08-01-2015 22:45,08-01-2015 22:51,1,0.96,-73.97638702,40.67778015,1,N,-73.9758606,40.66976166,2,6,0.5,0.5,0,0,7.3,853
2,08-01-2015 22:45,08-01-2015 22:59,2,2.46,-73.9940033,40.7618103,1,N,-74.00183105,40.73543167,2,11,0.5,0.5,0,0,12.3,5011
2,08-01-2015 22:45,08-01-2015 22:52,2,1.02,-73.99095154,40.75516129,1,N,-73.98042297,40.76142883,2,6.5,0.5,0.5,0,0,7.8,5344871
2,08-01-2015 22:45,08-01-2015 22:49,6,0.78,-73.97781372,40.74969101,1,N,-73.98568726,40.75584793,2,5,0.5,0.5,0,0,6.3,5008
1,08-01-2015 22:45,08-01-2015 23:05,1,5.8,-73.98371887,40.72689438,1,N,-73.95337677,40.74481964,1,20.5,0.5,0.5,4.35,0,26.15,5344868
2,08-01-2015 22:45,08-01-2015 22:49,1,0.85,-73.98216248,40.77220154,1,N,-73.97807312,40.7834816,2,5,0.5,0.5,0,0,6.3,3345472
2,08-01-2015 22:45,08-01-2015 22:49,5,0.52,-73.98256683,40.76784515,1,N,-73.98911285,40.7693367,1,4.5,0.5,0.5,1,0,6.8,893941
1,08-01-2015 22:45,08-01-2015 22:50,1,0.7,-73.99774933,40.7142601,1,N,-73.9929657,40.72275925,1,5.5,0.5,0.5,1.2,0,8,36872
2,08-01-2015 22:45,08-01-2015 23:06,1,3.69,-73.97325134,40.76031113,1,N,-73.98583984,40.7195282,1,15.5,0.5,0.5,1.5,0,18.3,37874355
2,08-01-2015 22:45,08-01-2015 22:49,1,0.55,-73.97267151,40.74359131,1,N,-73.98094177,40.74457169,1,4.5,0.5,0.5,1,0,6.8,459479757
2,08-01-2015 22:45,08-01-2015 22:54,1,2.9,-73.97794342,40.74606323,1,N,-73.9508667,40.78090286,1,10.5,0.5,0.5,2.2,0,14,84863
1,08-01-2015 22:45,08-01-2015 22:49,2,0.6,-73.98015594,40.74251556,1,N,-73.97183228,40.74559021,1,5,0.5,0.5,1,0,7.3,851
2,08-01-2015 22:45,08-01-2015 22:58,5,3.09,-74.00039673,40.71723175,1,N,-73.97148895,40.75130844,1,12,0.5,0.5,3,0,16.3,5009
2,08-01-2015 22:45,08-01-2015 22:50,1,0.79,-73.98618317,40.7514534,1,N,-73.98899841,40.75926208,1,5.5,0.5,0.5,1,0,7.8,5344869
2,08-01-2015 22:45,08-01-2015 22:55,1,2.48,-73.98856354,40.74862289,1,N,-73.96245575,40.77053833,1,10,0.5,0.5,2.1,0,13.4,3345473
2,08-01-2015 22:45,08-01-2015 23:17,1,6.43,-73.96572876,40.80564117,1,N,-73.95343781,40.74489975,1,25.5,0.5,0.5,5.2,0,32,893942
2,08-01-2015 22:45,08-01-2015 22:53,1,2.4,-73.94528961,40.83358765,1,N,-73.93082428,40.81187057,2,9,0.5,0.5,0,0,10.3,36873
1,08-01-2015 22:45,08-01-2015 22:54,1,1.4,-73.98974609,40.73398209,1,N,-73.97817993,40.75121689,2,8,0.5,0.5,0,0,9.3,37874356
1,08-01-2015 22:45,08-01-2015 22:57,2,3.1,-73.98323059,40.78152084,1,N,-73.9546051,40.81823349,2,12,0.5,0.5,0,0,13.3,459479758
